"","AcadYr","AcadTerm","DepartmentNameByCourseCode","Course number","CourseCode","SectionNumber","CourseTitle","ClassType","Instructor1Name","GradeACount","GradeBCount","GradeCCount","GradeDCount","GradeFCount","GradePCount","GradeNPCount","GradeWCount"
"12937","2012-13","Spring","Political Science",141,67340,"A","INTL POL ECONOMY","LEC","Bach S.",10,23,8,2,2,0,2,1
"12938","2012-13","Spring","Political Science",142,67350,"A","US FOREIGN POL III","LEC","Morgan P.",4,12,13,1,1,0,0,1
"12939","2012-13","Spring","Political Science",142,67360,"A","US COERCIVE DIPLMCY","LEC","Sereseres C.",13,16,3,0,1,0,1,0
"12940","2012-13","Spring","Political Science",143,67370,"A","INTELL IN INTL POL","LEC","Morgan P.",3,20,7,4,1,0,0,1
"12941","2012-13","Spring","Political Science",149,67390,"A","GLBL SEC & COOP II","LEC","Morgan P.",3,12,7,0,0,0,0,1
"12942","2012-13","Spring","Political Science",149,67400,"B","ADV US POL:E ASIA","LEC","Uriu R.",13,0,0,0,0,0,0,0
"12943","2012-13","Spring","Political Science",151,67430,"A","VOTING & MANIPULATN","LEC","Kaminski M.",45,52,12,1,0,1,0,1
"12944","2012-13","Spring","Political Science",152,67450,"A","GERMAN PLTCS&SOCTY","LEC","Dalton R.",11,20,0,0,2,0,0,0
"12945","2012-13","Spring","Political Science",153,67455,"A","HUMAN RIGHTS","LEC","Tompihe J.",12,20,20,2,1,1,0,0
"12946","2012-13","Spring","Political Science",154,67470,"A","CONFLICT MANAGEMENT","LEC","Garb P.",48,9,1,0,0,2,0,0
"12947","2012-13","Spring","Political Science",156,67480,"A","POL PARTICIPATION","LEC","Uhlaner C.",20,19,3,0,0,1,0,0
"12948","2012-13","Spring","Political Science",159,67510,"A","CONTEMP ISRAELI POL","LEC","Maor A.",14,4,0,0,0,0,0,0
"12949","2012-13","Spring","Political Science",159,67520,"B","MEXICAN POLITICS","LEC","Chavira R.",32,7,0,0,4,0,1,0
"12950","2012-13","Spring","Political Science",159,67530,"C","INTL DIVIDED CITIES","LEC","Bollens S.",7,10,7,1,1,0,1,0
"12951","2012-13","Spring","Political Science",179,67560,"A","CONSTITUTNS &RIGHTS","LEC","Kapiszewski D.",7,17,6,1,2,1,2,0
"12952","2012-13","Spring","Political Science",179,67570,"B","LAW AND MEDICINE","LEC","Fisher M.",30,15,0,0,0,0,0,0
"12953","2012-13","Spring","Political Science",179,67580,"C","FED, COURTS & STATE","LEC","Sellgren S.",19,31,13,2,0,1,0,1
"12954","2012-13","Spring","Psychology and Social Behavior",9,55000,"A","INTRO TO PSYCHOLOGY","LEC","Lofgren C.",39,44,16,2,2,2,0,0
"12955","2012-13","Spring","Psychology and Social Behavior",9,55010,"B","INTRO TO PSYCHOLOGY","LEC","Canul G.",10,33,28,21,0,2,2,4
"12956","2012-13","Spring","Psychology and Social Behavior",11,55030,"A","PSYCH FUNDAMENTALS","LEC","Berg B.",18,110,90,10,3,1,2,1
"12957","2012-13","Spring","Psychology and Social Behavior",11,55050,"A","PSYCH FUNDAMENTALS","LEC","Quas J.",50,68,113,21,12,2,1,1
"12958","2012-13","Spring","Psychology and Social Behavior",11,55070,"A","PSYCH FUNDAMENTALS","LEC","Charles S.",46,56,125,25,11,2,1,2
"12959","2012-13","Spring","Psychology and Social Behavior",100,55095,"A","POSITIVE PSYCHOLOGY","LEC","Pressman S.",116,39,3,0,0,5,0,1
"12960","2012-13","Spring","Psychology and Social Behavior",100,55100,"C","FORENSIC PSYCHOLOGY","LEC","Scurich N.",6,11,16,5,4,1,0,1
"12961","2012-13","Spring","Psychology and Social Behavior",101,55105,"A","LIFE SPAN DEV PSYCH","LEC","Thorsen K.",103,149,41,2,2,0,0,0
"12962","2012-13","Spring","Psychology and Social Behavior",104,55110,"A","THE SOCIAL ANIMAL","LEC","Frattaroli J.",122,131,59,10,6,0,0,2
"12963","2012-13","Spring","Psychology and Social Behavior",111,55145,"A","CHILD DEVELOPMENT","LEC","Lukowski A.",32,72,49,11,8,0,2,1
"12964","2012-13","Spring","Psychology and Social Behavior",113,55150,"A","ADULT DEVELOPMENT","LEC","Wright V.",19,42,21,3,0,0,1,1
"12965","2012-13","Spring","Psychology and Social Behavior",137,55175,"A","HUMAN STRESS","LEC","Yim I.",89,128,19,2,5,2,0,1
"12966","2012-13","Spring","Psychology and Social Behavior",140,55190,"A","HARDIN APPR STRESS","LEC","Maddi S.",238,23,2,0,0,1,0,1
"12967","2012-13","Spring","Psychology and Social Behavior",160,55220,"A","CLINICAL NEUROSCI","LEC","Mcewan S.",103,206,33,0,0,0,0,0
"12968","2012-13","Spring","Psychology and Social Behavior",171,55250,"A","ENVIRONMENTAL PSYCH","LEC","Stokols D.",30,119,24,3,5,3,1,3
"12969","2012-13","Spring","Psychology and Social Behavior",176,55265,"A","MOTIVATION","LEC","Heckhausen J.",10,16,6,7,3,1,1,3
"12970","2012-13","Spring","Psychology and Social Behavior",180,55280,"A","ORGANIZ/INDUST PSYC","LEC","Lewis J.",39,22,1,1,1,1,0,1
"12971","2012-13","Spring","Psychology and Social Behavior",190,55350,"A","APPL STAT PSYCH RES","LEC","Prause J.",11,0,0,0,0,0,0,0
"12972","2012-13","Spring","Psychology and Social Behavior",192,55370,"A","PRINCPL LEARNG THRY","LEC","Chubb C.",4,6,7,5,2,0,0,0
"12973","2012-13","Spring","Psychology and Social Behavior",192,55380,"A","COGN & LEARN ED SET","LEC","Conley A.",20,18,5,0,0,1,0,0
"12974","2012-13","Spring","Psychology and Social Behavior",192,55384,"A","LANGUAGE & LITERACY","LEC","Martinez J.",4,23,10,4,1,0,0,0
"12975","2012-13","Spring","Psychology and Social Behavior",193,55389,"A","SOC CONTR OF DELINQ","LEC","Maxson C.",7,7,5,4,1,0,0,3
"12976","2012-13","Spring","Psychology and Social Behavior",193,55390,"A","EYEWITNESS TESTIMNY","LEC","Loftus E.",10,24,19,7,2,2,0,0
"12977","2012-13","Spring","Psychology and Social Behavior",196,55400,"A","RES SEM IN PSB","SEM","Chen C.",9,1,0,0,0,0,0,0
"12978","2012-13","Spring","Psychology and Social Behavior",196,55402,"B","RES SEM IN PSB","SEM","Loftus E.",14,0,0,0,0,1,0,0
"12979","2012-13","Spring","Public Health",1,89000,"A","PRINCIPLES PUB HLTH","LEC","Bic Z.",66,59,4,1,0,0,0,0
"12980","2012-13","Spring","Public Health",2,89010,"A","CASE STDS PUB HLTH","LEC","Bic Z.",58,92,8,1,1,0,0,0
"12981","2012-13","Spring","Public Health",101,89100,"A","INTRO TO EPIDMLGY","LEC","Timberlake D.",51,108,78,17,6,0,0,1
"12982","2012-13","Spring","Public Health",124,89130,"A","ENVIRN PUB HLTH POL","LEC","Gonzalez E.",35,34,2,0,1,0,0,0
"12983","2012-13","Spring","Public Health",126,89140,"A","PUBLIC HEALTH LAW","LEC","Schmidt T.",51,19,0,1,0,0,0,0
"12984","2012-13","Spring","Public Health",148,89150,"A","PUB HLTH COMMCTN","LEC","Bic Z.",31,63,7,1,0,0,0,0
"12985","2012-13","Spring","Public Health",151,89160,"A","ENVIRONMENTAL PSYCH","LEC","Stokols D.",29,75,25,3,1,1,2,0
"12986","2012-13","Spring","Public Health",159,89165,"A","HEALTH PROMOTION","LEC","Sharif B.",14,40,6,0,0,0,0,0
"12987","2012-13","Spring","Public Health",167,89170,"A","AIR POLL, CLIM&HLTH","LEC","Edwards R.",27,33,25,0,0,0,1,0
"12988","2012-13","Spring","Public Health",171,89178,"A","HUM EXPOSR ENV CONT","LEC","Edwards R.",34,31,23,0,0,1,2,1
"12989","2012-13","Spring","Public Health",173,89180,"A","HLTH/GLOBAL ENV CHG","LEC","Runnerstrom M.",78,38,3,0,0,1,0,1
"12990","2012-13","Spring","Public Health",191,89200,"A","PUBHLTH SEMINAR","SEM","Ogunseitan O.",0,0,0,0,0,24,4,2
"12991","2012-13","Spring","Public Health",194,89210,"A","CLNCL RSRCH PREPIII","RES","Ogunseitan O.",30,1,0,0,0,0,0,0
"12992","2012-13","Spring","Public Health",195,89550,"A","PUB HLTH PRACTICUM","LEC","Ogunseitan O.",42,30,3,0,0,0,0,0
"12993","2012-13","Spring","Public Health",195,89555,"B","PUB HLTH PRACTICUM","LEC","Runnerstrom M.",71,8,1,0,1,0,0,0
"12994","2012-13","Spring","Public Health",198,89586,"4","DIRECTED STUDIES","DIS","Bic Z.",0,0,0,0,0,16,0,0
"12995","2012-13","Spring","Religious Studies",5,30910,"A","INTER-RELGS DIALOG","LEC","Mckenna J.",104,36,1,2,1,5,0,2
"12996","2012-13","Spring","Religious Studies",140,30935,"A","DEADLY SINS","LEC","Mcloughlin N.",0,10,2,0,2,1,0,0
"12997","2012-13","Spring","Reserve Officers Training Corps",10,86010,"A","BASIC LAB","LAB","Stephenson V.",0,0,0,0,0,12,0,0
"12998","2012-13","Spring","Reserve Officers Training Corps",13,86020,"A","TACTICAL LDR I","LEC","Stephenson V.",13,0,0,0,0,0,0,0
"12999","2012-13","Spring","Reserve Officers Training Corps",197,86080,"A","IND STUDIES","TUT","Stephenson V.",19,0,0,0,0,0,0,0
"13000","2012-13","Spring","Russian",1,30960,"A","FUNDAMENTALS","LEC","Mjolsness L.",11,3,0,0,1,0,0,0
"13001","2012-13","Spring","Russian",50,30980,"A","RUSSIAN CHILD LIT","LEC","Mjolsness L.",13,23,9,1,1,1,0,0
"13002","2012-13","Spring","Social Ecology",8,50000,"A","ENVIRON ANALYS&DESN","LEC","Whiteley J.",96,143,29,2,1,0,0,0
"13003","2012-13","Spring","Social Ecology",10,50020,"A","RESEARCH DESIGN","LEC","Silver R.",46,59,62,8,13,1,0,0
"13004","2012-13","Spring","Social Ecology",13,50030,"A","STAT ANALYSIS IN SE","LEC","Chew K.",21,56,12,3,4,0,0,1
"13005","2012-13","Spring","Social Ecology",74,50060,"A","MORAL DEV/JUST COMM","LEC","Schonfeld N.",0,0,0,0,0,43,1,0
"13006","2012-13","Spring","Social Ecology",190,50200,"A","HONORS RESEARCH","SEM","Frattaroli J.",25,1,0,0,0,0,0,0
"13007","2012-13","Spring","Social Ecology",194,50250,"A","NAT FIELD RESEARCH","LEC","Suarez-Villa L.",122,53,6,1,4,0,0,0
"13008","2012-13","Spring","Social Ecology",195,50292,"C1","FIELD STUDY","FLD","Coutin S.",0,0,0,0,0,19,0,0
"13009","2012-13","Spring","Social Ecology",195,50294,"C2","FIELD STUDY","FLD","Seron C.",0,0,0,0,0,16,0,0
"13010","2012-13","Spring","Social Ecology",195,50296,"C3","FIELD STUDY","FLD","Kubrin C.",0,0,0,0,0,17,1,0
"13011","2012-13","Spring","Social Ecology",195,50298,"C4","FIELD STUDY","FLD","Mc Cleary R.",0,0,0,0,0,22,0,0
"13012","2012-13","Spring","Social Ecology",195,50300,"C5","FIELD STUDY","FLD","Turner S.",0,0,0,0,0,22,0,0
"13013","2012-13","Spring","Social Ecology",195,50302,"C6","FIELD STUDY","FLD","Ward G.",0,0,0,0,0,17,0,0
"13014","2012-13","Spring","Social Ecology",195,50304,"U1","FIELD STUDY","FLD","Chew K.",0,0,0,0,0,19,0,0
"13015","2012-13","Spring","Social Ecology",195,50306,"U2","FIELD STUDY","FLD","Garde A.",0,0,0,0,0,20,0,0
"13016","2012-13","Spring","Social Ecology",195,50308,"U3","FIELD STUDY","FLD","Kim J.",0,0,0,0,0,21,0,0
"13017","2012-13","Spring","Social Ecology",195,50310,"U4","FIELD STUDY","FLD","Pipkin S.",0,0,0,0,0,14,1,0
"13018","2012-13","Spring","Social Ecology",195,50312,"U5","FIELD STUDY","FLD","Suarez-Villa L.",0,0,0,0,0,12,0,0
"13019","2012-13","Spring","Social Ecology",195,50314,"P1","FIELD STUDY","FLD","Chen C.",0,0,0,0,0,18,1,0
"13020","2012-13","Spring","Social Ecology",195,50316,"P2","FIELD STUDY","FLD","Heckhausen J.",0,0,0,0,0,18,0,0
"13021","2012-13","Spring","Social Ecology",195,50318,"P3","FIELD STUDY","FLD","Jamner L.",0,0,0,0,0,18,0,0
"13022","2012-13","Spring","Social Ecology",195,50320,"P4","FIELD STUDY","FLD","Levine L.",0,0,0,0,0,20,0,0
"13023","2012-13","Spring","Social Ecology",195,50322,"P5","FIELD STUDY","FLD","Lukowski A.",0,0,0,0,0,17,0,0
"13024","2012-13","Spring","Social Ecology",195,50324,"P6","FIELD STUDY","FLD","Maddi S.",0,0,0,0,0,20,0,0
"13025","2012-13","Spring","Social Ecology",195,50326,"P7","FIELD STUDY","FLD","Rook K.",0,0,0,0,0,17,1,0
"13026","2012-13","Spring","Social Ecology",195,50328,"P8","FIELD STUDY","FLD","Silver R.",0,0,0,0,0,20,0,0
"13027","2012-13","Spring","Social Ecology",195,50330,"P9","FIELD STUDY","FLD","Skeem J.",0,0,0,0,0,12,0,0
"13028","2012-13","Spring","Social Ecology",195,50340,"A","ADV FIELD STUDY","SEM","Houston J.",9,1,0,0,0,0,0,0
"13029","2012-13","Spring","Social Ecology",198,50360,"6","DIRECTED STUDIES","ACT","Cauffman E.",0,0,0,0,0,29,0,0
"13030","2012-13","Spring","Social Ecology",198,50448,"50","DIRECTED STUDIES","ACT","Meeker J.",0,0,0,0,0,35,2,0
"13031","2012-13","Spring","Social Ecology",198,50488,"70","DIRECTED STUDIES","ACT","Schuck S.",0,0,0,0,0,15,0,0
"13032","2012-13","Spring","Social Ecology",198,50502,"77","DIRECTED STUDIES","ACT","Flojo J.",0,0,0,0,0,17,0,0
"13033","2012-13","Spring","Social Ecology",198,50504,"78","DIRECTED STUDIES","ACT","Parham T.",0,0,0,0,0,15,0,0
"13034","2012-13","Spring","Social Ecology",198,50532,"79","DIRECTED STUDIES","ACT","Manese J.",0,0,0,0,0,10,0,0
"13035","2012-13","Spring","Social Ecology",199,50686,"19","SPECIAL STUDIES","TUT","Dombrink J.",17,0,0,0,0,0,0,0
"13036","2012-13","Spring","Social Ecology",199,50708,"30","SPECIAL STUDIES","TUT","Heckhausen J.",11,0,0,0,0,0,0,0
"13037","2012-13","Spring","Social Ecology",199,50718,"35","SPECIAL STUDIES","TUT","Jamner L.",11,0,0,0,0,1,0,0
"13038","2012-13","Spring","Social Ecology",199,50746,"49","SPECIAL STUDIES","TUT","Mc Cleary R.",17,0,0,0,0,0,0,0
"13039","2012-13","Spring","Social Ecology",199,50748,"50","SPECIAL STUDIES","TUT","Meeker J.",9,4,0,0,0,0,0,0
"13040","2012-13","Spring","Social Ecology",199,50756,"54","SPECIAL STUDIES","TUT","Pontell H.",10,0,0,0,0,2,0,0
"13041","2012-13","Spring","Social Ecology",199,50774,"63","SPECIAL STUDIES","TUT","Skeem J.",11,0,0,0,0,0,0,0
"13042","2012-13","Spring","Social Ecology",199,50798,"75","SPECIAL STUDIES","TUT","Whiteley J.",14,0,0,0,0,0,0,0
"13043","2012-13","Spring","Social Sciences",1,70000,"A","PRINCIPLES SOC SCI","LEC","Christopherson J.",291,32,7,4,3,10,0,0
"13044","2012-13","Spring","Social Sciences",1,70020,"A","HONORS: CRIT ISSUES","LEC","Rendon M.",123,53,6,0,2,0,0,0
"13045","2012-13","Spring","Social Sciences",3,70030,"A","COMP RES IN SOC SCI","LEC","Shirey P.",92,85,47,16,13,6,3,3
"13046","2012-13","Spring","Social Sciences",10,70100,"A","PROB & STAT SOC SCI","LEC","Noviello N.",37,35,27,23,25,2,3,2
"13047","2012-13","Spring","Social Sciences",10,70110,"A","PROB & STAT SOC SCI","LEC","Noviello N.",112,96,16,4,4,0,0,0
"13048","2012-13","Spring","Social Sciences",10,70120,"B","PROB & STAT SOC SCI","LEC","Noviello N.",50,65,24,5,2,0,0,1
"13049","2012-13","Spring","Social Sciences",10,70150,"C","PROB & STAT SOC SCI","LEC","Shirey P.",23,20,22,7,3,0,0,0
"13050","2012-13","Spring","Social Sciences",40,70205,"A","SOCIAL PLCY&PUB SVC","LEC","Christopherson J.",34,33,5,0,2,2,0,0
"13051","2012-13","Spring","Social Sciences",70,70210,"A","COMPARING CULTURES","LEC","Castellanos J.",42,43,6,1,0,3,0,1
"13052","2012-13","Spring","Social Sciences",119,63070,"A","GEOG OF MIDDLE EAST","LEC","Alao N.",17,16,5,1,0,0,0,1
"13053","2012-13","Spring","Social Sciences",120,70290,"A","TRANSNATIONAL GANGS","LEC","Valdez A.",209,75,5,1,1,7,0,0
"13054","2012-13","Spring","Social Sciences",121,70295,"A","VOTING & MANIPULATN","LEC","Kaminski M.",6,6,1,0,1,1,0,0
"13055","2012-13","Spring","Social Sciences",123,70310,"A","US INTRVNTN:LAT AM","LEC","Duncan R.",6,5,0,0,0,0,0,1
"13056","2012-13","Spring","Social Sciences",164,70330,"A","JUVENILE GANGS","LEC","Valdez A.",288,108,1,0,0,4,0,0
"13057","2012-13","Spring","Social Sciences",178,70450,"A","KOREAN AMER EXPER","LEC","Cho J.",19,1,1,0,0,0,0,0
"13058","2012-13","Spring","Social Sciences",181,70525,"A","ETHICAL LEADERSHIP","LEC","Kelley P.",14,19,2,0,0,1,0,0
"13059","2012-13","Spring","Social Sciences",183,70550,"A","INTL STUDIES FORUM","LEC","Lynch C.",52,10,0,0,0,1,1,0
"13060","2012-13","Spring","Social Sciences",183,70570,"A","CONFLICT MANAGEMENT","LEC","Garb P.",22,5,0,0,0,0,0,0
"13061","2012-13","Spring","Social Sciences",184,70600,"A","SAGE LEADER RSRCH B","SEM","Lipiz Gonzalez E.",15,6,0,0,0,2,0,1
"13062","2012-13","Spring","Social Sciences",184,70605,"A","MEDIA WRITING","LEC","Chavira R.",26,34,6,3,2,2,1,1
"13063","2012-13","Spring","Social Sciences",185,70610,"A","PEOPLE IN SOCIETY","LEC","Wright V.",9,8,12,1,2,0,2,0
"13064","2012-13","Spring","Social Sciences",187,70670,"A","GRAD EDU & 21C AMER","LEC","Lipiz Gonzalez E.",0,0,0,0,0,42,1,0
"13065","2012-13","Spring","Social Sciences",188,70675,"A","ISRAEL & THE WORLD","LEC","Seid R.",4,6,3,0,0,1,0,0
"13066","2012-13","Spring","Social Sciences",188,70680,"A","POLITICAL ISLAM","LEC","Petrovic B.",3,4,1,0,1,1,0,0
"13067","2012-13","Spring","Social Sciences",189,70730,"C","AMBASSADORS COUNCIL","LEC","Sereseres C.",7,0,0,0,0,8,0,0
"13068","2012-13","Spring","Social Sciences",189,70740,"E","NATL SOCTY LEADRSHP","LEC","Castellanos J.",0,0,0,0,0,27,0,0
"13069","2012-13","Spring","Social Sciences",189,70745,"F","ANTEATR MENTOR PROG","LEC","Sereseres C.",0,0,0,0,0,56,0,0
"13070","2012-13","Spring","Social Sciences",189,70750,"G","MEXICAN POLITICS","LEC","Chavira R.",7,3,1,1,1,2,0,0
"13071","2012-13","Spring","Social Sciences",194,71505,"A","MGMT PRACTICUM","SEM","Castellanos J.",0,0,0,0,0,16,0,0
"13072","2012-13","Spring","Social Sciences",196,71600,"A","GLOBAL CONNECT","FLD","Sereseres C.",20,2,0,0,0,23,1,0
"13073","2012-13","Spring","Social Sciences",197,71700,"A","PROFESSIONAL INTERN","FLD","Castellanos J.",0,0,0,0,0,38,2,0
"13074","2012-13","Spring","Social Sciences",198,71805,"B","GROUP INDEPEND STDY","TUT","Christopherson J.",10,0,0,0,0,0,0,0
"13075","2012-13","Spring","Social Sciences",198,71810,"C","GROUP INDEPEND STDY","TUT","Petracca M.",13,0,0,0,0,2,0,0
"13076","2012-13","Spring","Social Sciences",199,71936,"O","INDIVIDUAL STUDY","TUT","Valdez A.",17,0,0,0,0,0,0,0
"13077","2012-13","Spring","Sociology",1,69000,"A","INTRO TO SOCIOLOGY","LEC","Avery J.",117,42,18,1,3,1,2,1
"13078","2012-13","Spring","Sociology",3,69020,"A","INTRO TO SOC PROB","LEC","Smith D.",58,91,61,20,3,4,5,3
"13079","2012-13","Spring","Sociology",10,69050,"A","PROBABILITY & STATS","LEC","Huffman M.",20,21,22,2,4,0,0,1
"13080","2012-13","Spring","Sociology",31,69060,"A","INTRO SOCIAL PSYCH","LEC","Rosenberg S.",29,34,11,0,3,1,0,0
"13081","2012-13","Spring","Sociology",43,69100,"A","URBAN SOCIOLOGY","LEC","Mazumdar S.",36,39,8,3,2,0,1,0
"13082","2012-13","Spring","Sociology",56,69130,"A","SOCIETY & RELIGION","LEC","Mazumdar S.",17,23,14,9,4,1,0,1
"13083","2012-13","Spring","Sociology",62,69150,"A","MARRIAGE & FAMILIES","LEC","Mazumdar S.",39,43,9,5,3,0,0,1
"13084","2012-13","Spring","Sociology",63,69160,"A","RACE & ETHNICITY","LEC","Rumbaut R.",26,30,17,3,0,3,1,2
"13085","2012-13","Spring","Sociology",65,69190,"A","AMER IND-WHT RLATNS","LEC","Thorne T.",0,8,2,0,0,0,0,0
"13086","2012-13","Spring","Sociology",68,69200,"A","ETHNIC & IMMIG AMER","LEC","Feliciano C.",52,42,11,1,2,6,0,3
"13087","2012-13","Spring","Sociology",110,69230,"A","RESEARCH METHODS","LEC","Gilmore S.",27,33,8,1,1,0,0,0
"13088","2012-13","Spring","Sociology",120,69260,"A","SOCIOLOGICAL THEORY","LEC","O'Connell C.",28,38,26,2,1,2,0,1
"13089","2012-13","Spring","Sociology",142,69300,"A","WHITE COLLAR CRIME","LEC","Jesilow P.",23,41,37,14,1,0,2,0
"13090","2012-13","Spring","Sociology",144,69320,"A","POLITICAL SOCIOLOGY","LEC","O'Connell C.",45,41,9,0,2,1,0,0
"13091","2012-13","Spring","Sociology",149,69400,"A","INTL DIVIDED CITIES","LEC","Bollens S.",2,6,7,2,0,0,0,0
"13092","2012-13","Spring","Sociology",164,69450,"A","SOCIOLOGY OF AGE","LEC","Treas J.",12,13,3,0,0,2,2,0
"13093","2012-13","Spring","Sociology",167,69470,"A","RACE/ETHNIC REL US","LEC","Bailey S.",10,19,3,0,0,0,0,0
"13094","2012-13","Spring","Sociology",169,69475,"A","LATINO IMMIGRA& INC","LEC","Flores G.",0,5,10,0,0,0,0,0
"13095","2012-13","Spring","Sociology",170,69500,"A","VIETNAM WAR","LEC","O'Connell C.",39,39,19,1,0,5,2,0
"13096","2012-13","Spring","Sociology",174,69530,"A","SOC MVMTS & COL BEH","LEC","Su Y.",28,46,9,3,0,0,0,0
"13097","2012-13","Spring","Sociology",177,69540,"A","IMMIG&SOCIAL POLICY","LEC","Bean F.",15,6,0,0,0,0,0,0
"13098","2012-13","Spring","Sociology",180,69550,"A","SOCIOLOGY MAJRS SEM","LEC","Schuster T.",13,9,3,0,4,0,0,0
"13099","2012-13","Spring","Sociology",180,69560,"B","SOCIOLOGY MAJRS SEM","LEC","Gilmore S.",11,12,1,0,0,0,0,0
"13100","2012-13","Spring","Sociology",180,69565,"C","SOCIOLOGY MAJRS SEM","LEC","Lee J.",3,11,2,0,0,0,0,1
"13101","2012-13","Spring","Sociology",188,69575,"A","HONORS RSRCH THESIS","SEM","Gilmore S.",10,0,0,0,0,0,0,0
"13102","2012-13","Spring","Spanish",1,31000,"A","FUNDAMENTALS","LEC","Pineda Mendoza C.",8,7,0,0,0,0,0,0
"13103","2012-13","Spring","Spanish",1,31010,"A","FUNDAMENTALS","LEC","Pineda Mendoza C.",7,5,3,0,0,3,0,0
"13104","2012-13","Spring","Spanish",1,31012,"A","FUNDAMENTALS","LEC","Pineda Mendoza C.",7,3,1,0,0,1,0,0
"13105","2012-13","Spring","Spanish",1,31014,"B","FUNDAMENTALS","LEC","Pineda Mendoza C.",11,6,2,0,0,4,0,0
"13106","2012-13","Spring","Spanish",1,31018,"C","FUNDAMENTALS","LEC","Pineda Mendoza C.",16,2,2,0,0,1,1,0
"13107","2012-13","Spring","Spanish",1,31030,"D","FUNDAMENTALS","LEC","Pineda Mendoza C.",5,8,1,0,0,7,0,0
"13108","2012-13","Spring","Spanish",1,31032,"E","FUNDAMENTALS","LEC","Pineda Mendoza C.",8,4,2,0,0,1,1,0
"13109","2012-13","Spring","Spanish",1,31036,"G","FUNDAMENTALS","LEC","Pineda Mendoza C.",13,7,0,0,0,2,0,0
"13110","2012-13","Spring","Spanish",2,31040,"A","INTERMEDIATE","LEC","Pineda Mendoza C.",11,8,1,0,1,0,0,0
"13111","2012-13","Spring","Spanish",2,31060,"A","INTERMEDIATE","LEC","Pineda Mendoza C.",7,3,3,0,0,0,0,1
"13112","2012-13","Spring","Spanish",2,31074,"C","INTERMEDIATE","LEC","Pineda Mendoza C.",12,10,0,0,0,0,0,0
"13113","2012-13","Spring","Spanish",2,31076,"D","INTERMEDIATE","LEC","Pineda Mendoza C.",8,5,3,0,0,0,0,0
"13114","2012-13","Spring","Spanish",2,31078,"E","INTERMEDIATE","LEC","Pineda Mendoza C.",8,4,0,0,0,0,0,0
"13115","2012-13","Spring","Spanish",2,31080,"F","INTERMEDIATE","LEC","Pineda Mendoza C.",17,3,0,0,0,1,0,0
"13116","2012-13","Spring","Spanish",3,31100,"A","GRAM & COMPOSITION","LEC","Mora Quilon M.",12,8,1,0,0,1,0,0
"13117","2012-13","Spring","Spanish",3,31110,"A","COMPOSITION & GRAM","LEC","Pineda Mendoza C.",12,8,0,0,0,0,0,0
"13118","2012-13","Spring","Spanish",15,31130,"A","ADVANCED CONVRSTION","LEC","Pineda Mendoza C.",9,1,0,0,0,0,0,0
"13119","2012-13","Spring","Spanish",44,31135,"A","HISP LIT:NON-MAJORS","LEC","Pineda Mendoza C.",8,2,0,0,0,0,0,0
"13120","2012-13","Spring","Spanish",50,31140,"A","CULT POL CTMP LA AM","LEC","Legras H.",65,17,0,0,0,1,0,0
"13121","2012-13","Spring","Spanish",101,31160,"A","INTRO IBER LIT&CULT","LEC","Morales-Rivera S.",22,10,0,0,0,0,0,0
"13122","2012-13","Spring","Spanish",101,31165,"A","INTR LAT AM LIT&CUL","LEC","Hernandez-Torres.",27,6,1,0,0,0,0,0
"13123","2012-13","Spring","Spanish",105,31175,"A","SPANISH COMMUNICATN","LEC","Mora Quilon M.",15,3,4,0,0,0,0,0
"13124","2012-13","Spring","Spanish",107,31180,"A","ADVANCED GRAMMAR","LEC","Tran T.",9,14,6,1,1,0,1,0
"13125","2012-13","Spring","Spanish",119,31210,"A","TXT ANALYSIS&INTERP","LEC","Aviles L.",13,5,0,0,0,0,0,0
"13126","2012-13","Spring","Spanish",121,31215,"A","DON QUIJOTE","LEC","Aviles L.",24,10,0,0,0,1,0,0
"13127","2012-13","Spring","Spanish",130,31220,"A","MEXICOCITY LIT&FILM","LEC","Mahieux V.",14,15,2,1,0,1,0,0
"13128","2012-13","Spring","Spanish",190,31290,"B","COLLOQUIUM","LEC","Amar Sanchez A.",15,5,0,0,0,0,0,0
"13129","2012-13","Spring","Statistics",7,37800,"A","BASIC STATISTICS","LEC","Hancock S.",90,68,42,4,7,3,2,0
